Event start;Flight date;Event stop;Flight latitude;Flight longitude;Flight altitude (ft);Flight altitude (m);Station latitude;Station longitude;Station altitude (ft);Station altitude (ft);Distance (ft);Distance (m);Code HEX;Flight;Speed (NM);Speed (km/h);Heading;Station location;Source;FR24 link;FlightStats link;FlightAware link
2015-06-08 16:09:00;2015-06-08 16:09:00;2015-06-08 16:09:34;-23,611807;-46,66702;3525;1074;-32,543654;-46,659445;790;2591;933;284;E47BAB;GOL1532 ;166;307;327;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1532;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1532;http://flightaware.com/live/flight/GOL1532
2015-06-08 16:09:00;2015-06-08 16:09:00;2015-06-08 16:09:34;-23,611807;-46,66702;3525;1074;-32,543654;-46,659445;790;2591;933;284;E47BAB;GOL1532 ;166;307;327;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/GOL1532;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GOL1532;http://flightaware.com/live/flight/GOL1532
2015-06-08 16:13:00;2015-06-08 16:13:00;2015-06-08 16:13:33;-23,590253;-46,542905;14100;4297;-32,543654;-46,659445;790;2591;11508;3507;E4833A;;364;674;250;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:13:00;2015-06-08 16:13:00;2015-06-08 16:13:33;-23,590253;-46,542905;14100;4297;-32,543654;-46,659445;790;2591;11508;3507;E4833A;;364;674;250;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:15:00;2015-06-08 16:15:00;2015-06-08 16:15:34;-23,601612;-46,676711;3875;1181;-43,765098;-46,659557;802;2631;1243;379;E48274;;177;327;311;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 16:16:00;2015-06-08 16:16:00;2015-06-08 16:16:34;-23,598028;-46,702207;4650;1417;-32,543654;-46,659445;790;2591;2058;627;E48274;TAM3015 ;260;481;247;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3015;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3015;http://flightaware.com/live/flight/TAM3015
2015-06-08 16:16:00;2015-06-08 16:16:00;2015-06-08 16:16:34;-23,598028;-46,702207;4650;1417;-32,543654;-46,659445;790;2591;2058;627;E48274;TAM3015 ;260;481;247;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3015;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3015;http://flightaware.com/live/flight/TAM3015
2015-06-08 16:17:00;2015-06-08 16:17:16;2015-06-08 16:17:35;-23,617207;-46,663133;3200;975;-32,543654;-46,659445;790;2591;608;185;E48F01;;156;288;327;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:17:00;2015-06-08 16:17:16;2015-06-08 16:17:35;-23,617207;-46,663133;3200;975;-32,543654;-46,659445;790;2591;608;185;E48F01;;156;288;327;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:17:00;2015-06-08 16:17:16;2015-06-08 16:17:34;-23,617207;-46,663133;3200;975;-32,765873;-46,659002;782;2565;634;193;E48F01;;156;288;327;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 16:19:00;2015-06-08 16:19:00;2015-06-08 16:19:33;-23,607198;-46,602501;5875;1790;-43,765098;-46,659557;802;2631;3243;988;E48F01;GO1044  ;267;494;154;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/GO1044;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=GO1044;http://flightaware.com/live/flight/GO1044
2015-06-08 16:21:00;2015-06-08 16:21:00;2015-06-08 16:21:33;-23,527908;-46,57504;9900;3017;-32,543654;-46,659445;790;2591;7308;2227;E486C3;TAM3337 ;300;555;137;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:21:00;2015-06-08 16:21:00;2015-06-08 16:21:33;-23,527908;-46,57504;9900;3017;-32,543654;-46,659445;790;2591;7308;2227;E486C3;TAM3337 ;300;555;137;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:21:00;2015-06-08 16:21:00;2015-06-08 16:21:33;-23,527908;-46,57504;9900;3017;-32,765873;-46,659002;782;2565;7334;2235;E486C3;TAM3337 ;300;555;137;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:22:00;2015-06-08 16:22:01;2015-06-08 16:22:34;-23,594788;-46,560872;11025;3360;-43,765098;-46,659557;802;2631;8393;2558;E486C3;TAM3337 ;241;446;230;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:23:00;2015-06-08 16:23:00;2015-06-08 16:23:35;-23,621304;-46,637999;11750;3581;-43,765098;-46,659557;802;2631;9118;2779;E486C3;TAM3337 ;319;590;250;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:24:00;2015-06-08 16:24:01;2015-06-08 16:24:34;-23,664871;-46,717377;14550;4434;-32,543654;-46,659445;790;2591;11958;3644;E486C3;TAM3337 ;329;609;237;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:24:00;2015-06-08 16:24:01;2015-06-08 16:24:34;-23,664871;-46,717377;14550;4434;-32,543654;-46,659445;790;2591;11958;3644;E486C3;TAM3337 ;329;609;237;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:24:00;2015-06-08 16:24:01;2015-06-08 16:24:34;-23,664871;-46,717377;14550;4434;-32,765873;-46,659002;782;2565;11984;3652;E486C3;TAM3337 ;329;609;237;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3337;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3337;http://flightaware.com/live/flight/TAM3337
2015-06-08 16:25:00;2015-06-08 16:25:24;2015-06-08 16:25:35;-23,577405;-46,616027;8675;2644;-32,765873;-46,659002;782;2565;6109;1862;E4914A;PPMAO   ;294;544;136;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/PPMAO;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=PPMAO;http://flightaware.com/live/flight/PPMAO
2015-06-08 16:27:00;2015-06-08 16:27:00;2015-06-08 16:27:33;-23,600098;-46,68691;5225;1592;-43,765098;-46,659557;802;2631;2593;790;E485B2;TAM3033 ;151;279;312;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:27:00;2015-06-08 16:27:00;2015-06-08 16:27:33;-23,600098;-46,68691;5225;1592;-32,543654;-46,659445;790;2591;2633;802;E485B2;TAM3033 ;151;279;312;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:27:00;2015-06-08 16:27:00;2015-06-08 16:27:33;-23,600098;-46,68691;5225;1592;-32,543654;-46,659445;790;2591;2633;802;E485B2;TAM3033 ;151;279;312;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:29:00;2015-06-08 16:29:00;2015-06-08 16:29:33;-23,612091;-46,754913;9625;2933;-32,765873;-46,659002;782;2565;7059;2151;E485B2;TAM3033 ;240;444;238;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:30:00;2015-06-08 16:30:00;2015-06-08 16:30:34;-23,673442;-46,857985;11675;3558;-43,765098;-46,659557;802;2631;9043;2756;E485B2;TAM3033 ;240;444;238;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:30:00;2015-06-08 16:30:00;2015-06-08 16:30:31;-23,673442;-46,857985;11675;3558;-32,543654;-46,659445;790;2591;9083;2768;E485B2;TAM3033 ;240;444;238;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:30:00;2015-06-08 16:30:00;2015-06-08 16:30:31;-23,673442;-46,857985;11675;3558;-32,543654;-46,659445;790;2591;9083;2768;E485B2;TAM3033 ;240;444;238;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3033;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3033;http://flightaware.com/live/flight/TAM3033
2015-06-08 16:33:00;2015-06-08 16:33:00;2015-06-08 16:33:33;-23,581833;-46,637777;11275;3436;-43,765098;-46,659557;802;2631;8643;2634;E47FB1;;300;555;202;P5IBIRAPUERA;DUO trigger code 6;;;
2015-06-08 16:34:00;2015-06-08 16:34:00;2015-06-08 16:34:32;-23,618278;-46,714074;12125;3695;-32,543654;-46,659445;790;2591;9533;2905;E47FB1;;330;611;279;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:34:00;2015-06-08 16:34:00;2015-06-08 16:34:32;-23,618278;-46,714074;12125;3695;-32,543654;-46,659445;790;2591;9533;2905;E47FB1;;330;611;279;P7IBIRAPUERA;DUO trigger code 4;;;
2015-06-08 16:35:00;2015-06-08 16:35:00;2015-06-08 16:35:33;-23,608521;-46,774038;12600;3840;-32,765873;-46,659002;782;2565;10034;3058;E47FB1;;366;677;281;P3IBIRAPUERA;DUO trigger code 1;;;
2015-06-08 16:36:00;2015-06-08 16:36:00;2015-06-08 16:36:31;-23,618976;-46,661993;2900;883;-43,765098;-46,659557;802;2631;269;82;E48519;TAM3134 ;151;279;326;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3134;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3134;http://flightaware.com/live/flight/TAM3134
2015-06-08 16:38:00;2015-06-08 16:38:00;2015-06-08 16:38:34;-23,608781;-46,596334;5925;1805;-43,765098;-46,659557;802;2631;3293;1003;E48519;TAM3134 ;278;514;120;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3134;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3134;http://flightaware.com/live/flight/TAM3134
2015-06-08 16:38:00;2015-06-08 16:38:00;2015-06-08 16:38:32;-23,608781;-46,596334;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48519;TAM3134 ;278;514;120;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3134;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3134;http://flightaware.com/live/flight/TAM3134
2015-06-08 16:38:00;2015-06-08 16:38:00;2015-06-08 16:38:32;-23,608781;-46,596334;5925;1805;-32,543654;-46,659445;790;2591;3333;1015;E48519;TAM3134 ;278;514;120;P7IBIRAPUERA;DUO trigger code 4;http://fr24.com/TAM3134;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3134;http://flightaware.com/live/flight/TAM3134
2015-06-08 16:38:00;2015-06-08 16:38:00;2015-06-08 16:38:31;-23,608781;-46,596334;5925;1805;-32,765873;-46,659002;782;2565;3359;1023;E48519;TAM3134 ;278;514;120;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3134;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3134;http://flightaware.com/live/flight/TAM3134
2015-06-08 16:42:00;2015-06-08 16:42:00;2015-06-08 16:42:32;-23,604538;-46,673584;3975;1211;-32,765873;-46,659002;782;2565;1409;429;E48135;TAM3085 ;179;331;275;P3IBIRAPUERA;DUO trigger code 1;http://fr24.com/TAM3085;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3085;http://flightaware.com/live/flight/TAM3085
2015-06-08 16:44:00;2015-06-08 16:44:00;2015-06-08 16:44:32;-23,627728;-46,780303;7475;2278;-43,765098;-46,659557;802;2631;4843;1476;E48135;TAM3085 ;189;350;277;P5IBIRAPUERA;DUO trigger code 6;http://fr24.com/TAM3085;http://www.flightstats.com/go/FlightStatus/flightStatusByFlight.do?flightNumber=TAM3085;http://flightaware.com/live/flight/TAM3085
